feedback_id,customer_id,product_id,channel,feedback_date,text,true_themes,true_aspect_sentiments,true_overall_sentiment,predicted_sentiment,sentiment_confidence,detected_aspects,n_aspects_detected,dominant_true_theme,discovered_topic_id,discovered_topic_label,lifetime_value,tier,base_churn_prob,repeat_negative_count,primary_theme,theme_severity,theme_label_primary,sentiment_severity_score,customer_value_score,churn_risk_score,issue_growth_score,repeat_complaint_score,priority_score,priority_tier,inferred_themes
FB-0004359,CUST-004810,PROD-0061,support_ticket,2024-02-01,Shipping was delayed with no updates.,delivery_delay,delivery_delay:negative,negative,negative,1.0,Delivery:Negative,1,delivery_delay,0,Packaging,143.29,Bronze,0.28,0,delivery_delay,0.45,Delivery Delay,1.0,0.2081083333333333,0.42,0.0,0.0,43.4,Medium,delivery_delay
FB-0004317,CUST-005896,PROD-0134,support_ticket,2024-02-01,The package arrived right on time.,delivery_delay,delivery_delay:positive,positive,positive,0.999,Delivery:Positive,1,delivery_delay,5,Delivery Delay,207.49,Bronze,0.28,0,delivery_delay,0.45,Delivery Delay,0.0,0.3665291666666667,0.28,0.0,0.0,18.7,Low,delivery_delay
FB-0004363,CUST-006213,PROD-0019,review,2024-02-01,Refund was processed quickly and without hassle.,refund_problems,refund_problems:positive,positive,positive,1.0,Refunds:Positive,1,refund_problems,4,Refund Problems,186.29,Bronze,0.28,0,refund_problems,0.75,Refund Problems,0.0,0.3222708333333333,0.28,0.0,0.0,24.0,Low,refund_problems
FB-0004295,CUST-003761,PROD-0054,review,2024-02-01,Pricing is very reasonable.,pricing,pricing:positive,positive,positive,1.0,Pricing:Positive,1,pricing,8,Pricing,325.19,Bronze,0.28,0,pricing,0.35,Pricing,0.0,0.50885,0.28,0.0,0.0,18.8,Low,pricing
FB-0004343,CUST-004790,PROD-0115,support_ticket,2024-02-01,"Payment processing took a bit longer than usual On top of that, the app is smooth and easy to use.",payment_issue_general|app_performance,payment_issue_general:neutral|app_performance:positive,neutral,neutral,0.978,App/Website:Positive|Payment:Neutral,2,payment_issue_general,2,Payment Issues,265.02,Bronze,0.28,0,app_performance,0.5,App Performance,0.3423,0.4489708333333333,0.28,0.0,0.0,29.5,Medium,app_performance|payment_issue_general
FB-0004331,CUST-001240,PROD-0097,support_ticket,2024-02-01,Build quality feels premium and durable.,product_quality,product_quality:positive,positive,positive,0.999,Product Quality:Positive,1,product_quality,9,Product Quality,1279.24,Gold,0.1,1,product_quality,0.65,Product Quality,0.0,0.8548833333333333,0.1,0.0,0.3215127375316343,30.5,Medium,product_quality
FB-0004298,CUST-002434,PROD-0128,survey,2024-02-01,Overall this was a disappointing experience.,general_satisfaction,general_satisfaction:negative,negative,negative,1.0,None Detected,0,general_satisfaction,1,General Satisfaction,2918.45,Platinum,0.05,0,general_satisfaction,0.05,General Satisfaction,1.0,0.9488916666666668,0.075,0.0,0.0,41.4,Medium,general_satisfaction
FB-0004354,CUST-002766,PROD-0054,chat,2024-02-01,"Refund process took the standard amount of time However, pricing is fair, about what I'd expect.",refund_problems|pricing,refund_problems:neutral|pricing:neutral,neutral,neutral,1.0,Pricing:Neutral|Refunds:Neutral,2,refund_problems,8,Pricing,1060.09,Gold,0.1,0,pricing,0.35,Pricing,0.35,0.8181166666666667,0.1,0.0,0.0,29.5,Medium,pricing|refund_problems
FB-0004275,CUST-004306,PROD-0023,survey,2024-02-01,The product is about what i expected.,product_quality,product_quality:neutral,neutral,neutral,1.0,Product Quality:Neutral,1,product_quality,3,Product Quality,55.23,Bronze,0.28,1,product_quality,0.65,Product Quality,0.35,0.0030666666666666,0.28,0.0,0.3215127375316343,29.2,Medium,product_quality
FB-0004300,CUST-004224,PROD-0093,review,2024-02-01,Payment processing took a bit longer than usual.,payment_issue_general,payment_issue_general:neutral,neutral,neutral,1.0,Payment:Neutral,1,payment_issue_general,2,Payment Issues,557.26,Silver,0.18,1,payment_issue_general,0.7,Payment Issues,0.35,0.6710083333333333,0.18,0.0,0.3215127375316343,38.7,Medium,payment_issue_general
FB-0004341,CUST-001772,PROD-0091,review,2024-02-01,"Packaging was standard, nothing notable.",packaging,packaging:neutral,neutral,neutral,1.0,Packaging:Neutral,1,packaging,0,Packaging,334.08,Silver,0.18,1,packaging,0.3,Packaging,0.35,0.5150791666666666,0.18,0.0,0.3215127375316343,28.4,Medium,packaging
FB-0004260,CUST-007711,PROD-0118,support_ticket,2024-02-01,"Quality is average, nothing special.",product_quality,product_quality:neutral,neutral,neutral,1.0,Product Quality:Neutral,1,product_quality,9,Product Quality,108.56,Bronze,0.28,0,product_quality,0.65,Product Quality,0.35,0.0973958333333333,0.28,0.0,0.0,27.4,Medium,product_quality
FB-0004307,CUST-005482,PROD-0016,survey,2024-02-01,"Pricing is fair, about what i'd expect Also, the order got stuck in transit for days However, the support agent resolved my issue in minutes.",pricing|delivery_delay|customer_support,pricing:neutral|delivery_delay:negative|customer_support:positive,negative,negative,0.957,Delivery:Negative|Customer Support:Positive|Pricing:Neutral,3,pricing,8,Pricing,2133.61,Gold,0.1,1,delivery_delay,0.45,Delivery Delay,0.957,0.9246708333333332,0.15,0.0,0.3215127375316343,52.3,High,delivery_delay|customer_support|pricing
FB-0004321,CUST-007002,PROD-0140,support_ticket,2024-02-01,The product quality is excellent.,product_quality,product_quality:positive,positive,positive,1.0,Product Quality:Positive,1,product_quality,9,Product Quality,634.68,Silver,0.18,0,product_quality,0.65,Product Quality,0.0,0.704775,0.18,0.0,0.0,26.3,Medium,product_quality
FB-0004283,CUST-006979,PROD-0122,survey,2024-02-01,"An okay experience overall, nothing stood out.",general_satisfaction,general_satisfaction:neutral,neutral,neutral,1.0,None Detected,0,general_satisfaction,1,General Satisfaction,227.41,Bronze,0.28,0,general_satisfaction,0.05,General Satisfaction,0.35,0.39995,0.28,0.0,0.0,19.9,Low,general_satisfaction
FB-0004381,CUST-003526,PROD-0136,support_ticket,2024-02-01,"The product is about what i expected In addition, pricing is fair, about what I'd expect.",product_quality|pricing,product_quality:neutral|pricing:neutral,neutral,neutral,1.0,Product Quality:Neutral|Pricing:Neutral,2,product_quality,8,Pricing,108.14,Bronze,0.28,0,product_quality,0.65,Product Quality,0.35,0.0956375,0.28,0.0,0.0,27.4,Medium,product_quality|pricing
FB-0004389,CUST-003482,PROD-0057,support_ticket,2024-02-01,Very happy with this purchase from start to finish.,general_satisfaction,general_satisfaction:positive,positive,positive,0.99,None Detected,0,general_satisfaction,6,Customer Service,400.61,Silver,0.18,0,general_satisfaction,0.05,General Satisfaction,0.0,0.5666625,0.18,0.0,0.0,12.2,Low,general_satisfaction
FB-0004358,CUST-005015,PROD-0083,survey,2024-02-01,"It would be great if you added a dark mode option In addition, support answered but it took a while.",feature_request|customer_support,feature_request:neutral|customer_support:neutral,neutral,neutral,1.0,Customer Support:Neutral|Feature Requests:Neutral,2,feature_request,6,Customer Service,561.94,Silver,0.18,0,customer_support,0.55,Customer Service,0.35,0.6729875,0.18,0.0,0.0,32.5,Medium,customer_support|feature_request
FB-0004296,CUST-005058,PROD-0127,survey,2024-02-01,Delivery arrived close to the estimated date.,delivery_delay,delivery_delay:neutral,neutral,neutral,1.0,Delivery:Neutral,1,delivery_delay,5,Delivery Delay,213.08,Bronze,0.28,0,delivery_delay,0.45,Delivery Delay,0.35,0.3767291666666666,0.28,0.0,0.0,27.6,Medium,delivery_delay
FB-0004289,CUST-000995,PROD-0088,review,2024-02-01,"Shipping was super quick Also, a saved-payment-method feature would really help But the app freezes whenever I open my order history.",delivery_delay|feature_request|app_performance,delivery_delay:positive|feature_request:neutral|app_performance:negative,negative,negative,0.963,Delivery:Positive|App/Website:Negative|Feature Requests:Neutral,3,delivery_delay,2,Payment Issues,434.94,Silver,0.18,0,delivery_delay,0.45,Delivery Delay,0.963,0.5937916666666667,0.27,0.0,0.0,46.0,High,delivery_delay|app_performance|feature_request
FB-0004390,CUST-005378,PROD-0057,support_ticket,2024-02-01,The product is about what i expected.,product_quality,product_quality:neutral,neutral,neutral,1.0,Product Quality:Neutral,1,product_quality,3,Product Quality,2582.92,Gold,0.1,2,product_quality,0.65,Product Quality,0.35,0.9400333333333334,0.1,0.0,0.5827829453479101,43.2,Medium,product_quality
FB-0004392,CUST-007476,PROD-0040,review,2024-02-01,"Delivery arrived close to the estimated date However, support answered but it took a while.",delivery_delay|customer_support,delivery_delay:neutral|customer_support:neutral,neutral,neutral,1.0,Delivery:Neutral|Customer Support:Neutral,2,delivery_delay,5,Delivery Delay,326.83,Silver,0.18,0,delivery_delay,0.45,Delivery Delay,0.35,0.5100416666666666,0.18,0.0,0.0,28.1,Medium,delivery_delay|customer_support
FB-0004382,CUST-003932,PROD-0059,review,2024-02-01,Overall this was a disappointing experience.,general_satisfaction,general_satisfaction:negative,negative,negative,1.0,None Detected,0,general_satisfaction,1,General Satisfaction,165.12,Bronze,0.28,0,general_satisfaction,0.05,General Satisfaction,1.0,0.2726041666666666,0.42,0.0,0.0,36.4,Medium,general_satisfaction
FB-0004293,CUST-007163,PROD-0139,support_ticket,2024-02-01,Customer support was fast and genuinely helpful.,customer_support,customer_support:positive,positive,positive,0.999,Customer Support:Positive,1,customer_support,6,Customer Service,120.09,Bronze,0.28,0,customer_support,0.55,Customer Service,0.0,0.1332583333333333,0.28,0.0,0.0,17.2,Low,customer_support
FB-0004333,CUST-003859,PROD-0014,review,2024-02-01,"Wish there was a way to track multiple orders at once On top of that, payment processing took a bit longer than usual.",feature_request|payment_issue_general,feature_request:neutral|payment_issue_general:neutral,neutral,neutral,1.0,Feature Requests:Neutral|Payment:Neutral,2,feature_request,2,Payment Issues,171.9,Bronze,0.28,0,feature_request,0.1,Feature Requests,0.35,0.2889291666666667,0.28,0.0,0.0,19.3,Low,feature_request|payment_issue_general
FB-0004335,CUST-007170,PROD-0141,support_ticket,2024-02-01,Loved how fast and intuitive the website was.,app_performance,app_performance:positive,positive,positive,0.998,App/Website:Positive,1,app_performance,6,Customer Service,868.15,Gold,0.1,0,app_performance,0.5,App Performance,0.0,0.7775708333333333,0.1,0.0,0.0,23.2,Low,app_performance
FB-0004313,CUST-005691,PROD-0101,support_ticket,2024-02-01,"A saved-payment-method feature would really help In addition, build quality feels premium and durable.",feature_request|product_quality,feature_request:neutral|product_quality:positive,neutral,neutral,0.965,Product Quality:Positive|Feature Requests:Neutral,2,feature_request,9,Product Quality,179.76,Bronze,0.28,1,product_quality,0.65,Product Quality,0.33775,0.3079958333333333,0.28,0.0,0.3215127375316343,33.5,Medium,product_quality|feature_request
FB-0004256,CUST-005077,PROD-0096,review,2024-02-01,Payment processing took a bit longer than usual.,payment_issue_general,payment_issue_general:neutral,neutral,neutral,1.0,Payment:Neutral,1,payment_issue_general,2,Payment Issues,659.25,Gold,0.1,0,payment_issue_general,0.7,Payment Issues,0.35,0.7136916666666666,0.1,0.0,0.0,35.0,Medium,payment_issue_general
FB-0004265,CUST-003733,PROD-0041,review,2024-02-01,Delivery was faster than expected.,delivery_delay,delivery_delay:positive,positive,positive,1.0,Delivery:Positive,1,delivery_delay,3,Product Quality,1369.12,Gold,0.1,0,delivery_delay,0.45,Delivery Delay,0.0,0.8649208333333334,0.1,0.0,0.0,23.5,Low,delivery_delay
FB-0004324,CUST-004670,PROD-0129,survey,2024-02-01,The product is about what i expected.,product_quality,product_quality:neutral,neutral,neutral,1.0,Product Quality:Neutral,1,product_quality,3,Product Quality,613.93,Silver,0.18,0,product_quality,0.65,Product Quality,0.35,0.69745,0.18,0.0,0.0,34.9,Medium,product_quality
FB-0004368,CUST-006373,PROD-0087,survey,2024-02-01,"The app works fine most of the time On top of that, I feel overcharged compared to competitors.",app_performance|pricing,app_performance:neutral|pricing:negative,negative,negative,0.975,Pricing:Negative|App/Website:Neutral,2,app_performance,7,App Performance,642.54,Silver,0.18,0,pricing,0.35,Pricing,0.975,0.708025,0.27,0.0,0.0,46.0,High,pricing|app_performance
FB-0004379,CUST-005704,PROD-0136,review,2024-02-01,Quality is noticeably worse than earlier orders.,product_quality,product_quality:negative,negative,negative,1.0,Product Quality:Negative,1,product_quality,9,Product Quality,126.06,Bronze,0.28,0,product_quality,0.65,Product Quality,1.0,0.1539875,0.42,0.0,0.0,46.6,High,product_quality
FB-0004338,CUST-001099,PROD-0001,support_ticket,2024-02-01,"The product is about what i expected Also, delivery took way longer than promised.",product_quality|delivery_delay,product_quality:neutral|delivery_delay:negative,negative,negative,0.981,Delivery:Negative|Product Quality:Neutral,2,product_quality,3,Product Quality,503.08,Silver,0.18,0,delivery_delay,0.45,Delivery Delay,0.981,0.6423541666666667,0.27,0.0,0.0,47.2,High,delivery_delay|product_quality
FB-0004353,CUST-002577,PROD-0133,survey,2024-02-01,The checkout page kept rejecting my card for no reason.,payment_issue_general,payment_issue_general:negative,negative,negative,1.0,Payment:Negative,1,payment_issue_general,6,Customer Service,691.56,Silver,0.18,0,payment_issue_general,0.7,Payment Issues,1.0,0.7254416666666667,0.27,0.0,0.0,53.9,High,payment_issue_general
FB-0004319,CUST-000313,PROD-0037,review,2024-02-01,"The support agent resolved my issue in minutes However, build quality feels premium and durable.",customer_support|product_quality,customer_support:positive|product_quality:positive,positive,positive,1.0,Product Quality:Positive|Customer Support:Positive,2,customer_support,9,Product Quality,873.41,Gold,0.1,1,product_quality,0.65,Product Quality,0.0,0.7788291666666667,0.1,0.0,0.3215127375316343,29.4,Medium,product_quality|customer_support
FB-0004380,CUST-001338,PROD-0046,support_ticket,2024-02-01,"Packaging was standard, nothing notable However, the item arrived damaged.",packaging|product_quality,packaging:neutral|product_quality:negative,negative,negative,0.989,Product Quality:Negative|Packaging:Neutral,2,packaging,5,Delivery Delay,1685.35,Gold,0.1,1,product_quality,0.65,Product Quality,0.989,0.8976625,0.15,0.0,0.3215127375316343,56.7,High,product_quality|packaging
FB-0004274,CUST-002924,PROD-0026,support_ticket,2024-02-01,The product quality feels cheap and flimsy.,product_quality,product_quality:negative,negative,negative,1.0,Product Quality:Negative,1,product_quality,9,Product Quality,302.59,Silver,0.18,0,product_quality,0.65,Product Quality,1.0,0.4881416666666666,0.27,0.0,0.0,49.4,High,product_quality
FB-0004308,CUST-005574,PROD-0024,survey,2024-02-01,Pricing is very reasonable.,pricing,pricing:positive,positive,positive,1.0,Pricing:Positive,1,pricing,8,Pricing,1489.25,Gold,0.1,0,pricing,0.35,Pricing,0.0,0.8767458333333333,0.1,0.0,0.0,21.7,Low,pricing
FB-0004377,CUST-005853,PROD-0135,chat,2024-02-01,Excellent discount made this a great deal.,pricing,pricing:positive,positive,positive,0.997,Pricing:Positive,1,pricing,9,Product Quality,483.52,Silver,0.18,0,pricing,0.35,Pricing,0.0,0.6297833333333334,0.18,0.0,0.0,19.1,Low,pricing
FB-0004277,CUST-003438,PROD-0057,survey,2024-02-01,"Refund was processed quickly and without hassle Also, support answered but it took a while.",refund_problems|customer_support,refund_problems:positive|customer_support:neutral,neutral,neutral,0.977,Customer Support:Neutral|Refunds:Positive,2,refund_problems,4,Refund Problems,145.9,Bronze,0.28,0,customer_support,0.55,Customer Service,0.34195,0.2185041666666666,0.28,0.0,0.0,27.0,Medium,customer_support|refund_problems
FB-0004327,CUST-003413,PROD-0132,chat,2024-02-01,"Loved how fast and intuitive the website was In addition, the product is about what I expected.",app_performance|product_quality,app_performance:positive|product_quality:neutral,neutral,neutral,0.975,Product Quality:Neutral|App/Website:Positive,2,app_performance,3,Product Quality,140.27,Bronze,0.28,2,product_quality,0.65,Product Quality,0.34125,0.1992375,0.28,0.0,0.5827829453479101,34.5,Medium,product_quality|app_performance
FB-0004375,CUST-001217,PROD-0083,survey,2024-02-01,Loved how fast and intuitive the website was.,app_performance,app_performance:positive,positive,positive,0.998,App/Website:Positive,1,app_performance,6,Customer Service,922.91,Gold,0.1,0,app_performance,0.5,App Performance,0.0,0.7896875,0.1,0.0,0.0,23.3,Low,app_performance
FB-0004352,CUST-004675,PROD-0149,chat,2024-02-01,Refund was processed quickly and without hassle.,refund_problems,refund_problems:positive,positive,positive,1.0,Refunds:Positive,1,refund_problems,4,Refund Problems,1192.58,Gold,0.1,0,refund_problems,0.75,Refund Problems,0.0,0.8396916666666666,0.1,0.0,0.0,29.1,Medium,refund_problems
FB-0004287,CUST-007001,PROD-0060,support_ticket,2024-02-01,The package arrived right on time.,delivery_delay,delivery_delay:positive,positive,positive,0.999,Delivery:Positive,1,delivery_delay,5,Delivery Delay,113.04,Bronze,0.28,0,delivery_delay,0.45,Delivery Delay,0.0,0.1109083333333333,0.28,0.0,0.0,14.9,Low,delivery_delay
FB-0004320,CUST-006300,PROD-0121,chat,2024-02-01,"Quality is average, nothing special Also, refund was processed quickly and without hassle.",product_quality|refund_problems,product_quality:neutral|refund_problems:positive,neutral,neutral,0.985,Product Quality:Neutral|Refunds:Positive,2,product_quality,4,Refund Problems,513.44,Gold,0.1,0,product_quality,0.65,Product Quality,0.34475,0.6465541666666667,0.1,0.0,0.0,32.8,Medium,product_quality|refund_problems
FB-0004391,CUST-000160,PROD-0059,support_ticket,2024-02-01,Excellent discount made this a great deal.,pricing,pricing:positive,positive,positive,0.997,Pricing:Positive,1,pricing,9,Product Quality,290.55,Silver,0.18,1,pricing,0.35,Pricing,0.0,0.4749666666666666,0.18,0.0,0.3215127375316343,20.0,Low,pricing
FB-0004310,CUST-004991,PROD-0091,survey,2024-02-01,It would be great if you added a dark mode option.,feature_request,feature_request:neutral,neutral,neutral,0.995,Feature Requests:Neutral,1,feature_request,8,Pricing,162.08,Bronze,0.28,0,feature_request,0.1,Feature Requests,0.34825,0.2638666666666667,0.28,0.0,0.0,18.9,Low,feature_request
FB-0004263,CUST-001396,PROD-0105,review,2024-02-01,It broke after just a few uses.,product_quality,product_quality:negative,negative,negative,1.0,Product Quality:Negative,1,product_quality,6,Customer Service,550.35,Silver,0.18,0,product_quality,0.65,Product Quality,1.0,0.667225,0.27,0.0,0.0,52.1,High,product_quality
FB-0004318,CUST-001717,PROD-0032,support_ticket,2024-02-01,"Quality is average, nothing special.",product_quality,product_quality:neutral,neutral,neutral,1.0,Product Quality:Neutral,1,product_quality,9,Product Quality,365.57,Silver,0.18,0,product_quality,0.65,Product Quality,0.35,0.5391375,0.18,0.0,0.0,32.5,Medium,product_quality
FB-0004386,CUST-007730,PROD-0108,support_ticket,2024-02-01,Materials feel low grade for the price.,product_quality,product_quality:negative,negative,negative,1.0,Product Quality:Negative,1,product_quality,9,Product Quality,422.2,Silver,0.18,0,product_quality,0.65,Product Quality,1.0,0.5845458333333333,0.27,0.0,0.0,50.8,High,product_quality
FB-0004357,CUST-004775,PROD-0150,support_ticket,2024-02-01,It would be great if you added a dark mode option.,feature_request,feature_request:neutral,neutral,neutral,0.995,Feature Requests:Neutral,1,feature_request,8,Pricing,427.71,Silver,0.18,1,feature_request,0.1,Feature Requests,0.34825,0.5893875,0.18,0.0,0.3215127375316343,25.5,Medium,feature_request
FB-0004278,CUST-001213,PROD-0123,review,2024-02-01,"The app is smooth and easy to use On top of that, customer service was okay, nothing memorable.",app_performance|customer_support,app_performance:positive|customer_support:neutral,neutral,neutral,0.971,Customer Support:Neutral|App/Website:Positive,2,app_performance,7,App Performance,116.04,Bronze,0.28,0,customer_support,0.55,Customer Service,0.33985,0.1200208333333333,0.28,0.0,0.0,25.5,Medium,customer_support|app_performance
FB-0004262,CUST-006314,PROD-0137,review,2024-02-01,I keep getting logged out randomly on the app.,app_performance,app_performance:negative,negative,negative,1.0,App/Website:Negative,1,app_performance,7,App Performance,945.34,Silver,0.18,0,app_performance,0.5,App Performance,1.0,0.7945708333333333,0.27,0.0,0.0,51.0,High,app_performance
FB-0004279,CUST-004274,PROD-0057,review,2024-02-01,It would be great if you added a dark mode option.,feature_request,feature_request:neutral,neutral,neutral,0.995,Feature Requests:Neutral,1,feature_request,8,Pricing,460.26,Silver,0.18,0,feature_request,0.1,Feature Requests,0.34825,0.6126166666666667,0.18,0.0,0.0,22.6,Low,feature_request
FB-0004351,CUST-007860,PROD-0145,review,2024-02-01,Support answered but it took a while.,customer_support,customer_support:neutral,neutral,neutral,1.0,Customer Support:Neutral,1,customer_support,6,Customer Service,8200.67,Platinum,0.05,0,customer_support,0.55,Customer Service,0.35,0.99905,0.05,0.0,0.0,35.5,Medium,customer_support
FB-0004312,CUST-000719,PROD-0083,review,2024-02-01,Payment processing took a bit longer than usual.,payment_issue_general,payment_issue_general:neutral,neutral,neutral,1.0,Payment:Neutral,1,payment_issue_general,2,Payment Issues,549.89,Silver,0.18,0,payment_issue_general,0.7,Payment Issues,0.35,0.6666125,0.18,0.0,0.0,35.4,Medium,payment_issue_general
FB-0004394,CUST-004820,PROD-0111,review,2024-02-01,I was told the refund would be processed but nothing happened.,refund_problems,refund_problems:negative,negative,negative,1.0,Refunds:Negative,1,refund_problems,4,Refund Problems,200.05,Bronze,0.28,0,refund_problems,0.75,Refund Problems,1.0,0.35155,0.42,0.0,0.0,51.6,High,refund_problems
FB-0004268,CUST-000187,PROD-0053,support_ticket,2024-02-01,Packaging was sturdy and beautifully presented But excellent discount made this a great deal.,packaging|pricing,packaging:positive|pricing:positive,positive,positive,1.0,Pricing:Positive|Packaging:Positive,2,packaging,9,Product Quality,178.4,Bronze,0.28,0,pricing,0.35,Pricing,0.0,0.3044375,0.28,0.0,0.0,15.8,Low,pricing|packaging
FB-0004329,CUST-003599,PROD-0060,survey,2024-02-01,"Build quality feels premium and durable However, packaging was standard, nothing notable Also, I keep getting logged out randomly on the app.",product_quality|packaging|app_performance,product_quality:positive|packaging:neutral|app_performance:negative,negative,negative,0.969,Product Quality:Positive|App/Website:Negative|Packaging:Neutral,3,product_quality,9,Product Quality,251.51,Silver,0.18,0,product_quality,0.65,Product Quality,0.969,0.4345875,0.27,0.0,0.0,47.8,High,product_quality|app_performance|packaging
FB-0004292,CUST-000488,PROD-0139,review,2024-02-01,I keep getting logged out randomly on the app.,app_performance,app_performance:negative,negative,negative,1.0,App/Website:Negative,1,app_performance,7,App Performance,89.06,Bronze,0.28,0,app_performance,0.5,App Performance,1.0,0.0427416666666666,0.42,0.0,0.0,41.9,Medium,app_performance
FB-0004365,CUST-001946,PROD-0070,review,2024-02-01,"Pricing is fair, about what i'd expect In addition, an okay experience overall, nothing stood out Also, my package arrived over a week late.",pricing|general_satisfaction|delivery_delay,pricing:neutral|general_satisfaction:neutral|delivery_delay:negative,neutral,neutral,0.954,Delivery:Negative|Pricing:Neutral,2,pricing,8,Pricing,3311.2,Platinum,0.05,0,delivery_delay,0.45,Delivery Delay,0.3339,0.9572541666666666,0.05,0.0,0.0,32.5,Medium,delivery_delay|pricing|general_satisfaction
FB-0004431,CUST-003523,PROD-0036,survey,2024-02-02,"Quality is average, nothing special In addition, a saved-payment-method feature would really help.",product_quality|feature_request,product_quality:neutral|feature_request:neutral,neutral,neutral,1.0,Product Quality:Neutral|Feature Requests:Neutral,2,product_quality,9,Product Quality,879.95,Silver,0.18,0,product_quality,0.65,Product Quality,0.35,0.7807416666666667,0.18,0.0,0.0,36.2,Medium,product_quality|feature_request
FB-0004470,CUST-005056,PROD-0030,support_ticket,2024-02-02,"Payment processing took a bit longer than usual On top of that, the product is about what I expected However, delivery estimate was completely wrong.",payment_issue_general|product_quality|delivery_delay,payment_issue_general:neutral|product_quality:neutral|delivery_delay:negative,neutral,neutral,0.965,Delivery:Negative|Product Quality:Neutral|Payment:Neutral,3,payment_issue_general,2,Payment Issues,512.21,Silver,0.18,0,delivery_delay,0.45,Delivery Delay,0.33775,0.6460541666666667,0.18,0.0,0.0,29.8,Medium,delivery_delay|product_quality|payment_issue_general
FB-0004499,CUST-001537,PROD-0008,review,2024-02-02,The product is about what i expected.,product_quality,product_quality:neutral,neutral,neutral,1.0,Product Quality:Neutral,1,product_quality,3,Product Quality,446.65,Silver,0.18,0,product_quality,0.65,Product Quality,0.35,0.6033375,0.18,0.0,0.0,33.5,Medium,product_quality
FB-0004445,CUST-002277,PROD-0150,review,2024-02-02,Refund was processed quickly and without hassle.,refund_problems,refund_problems:positive,positive,positive,1.0,Refunds:Positive,1,refund_problems,4,Refund Problems,718.06,Silver,0.18,1,refund_problems,0.75,Refund Problems,0.0,0.7354958333333333,0.18,0.0,0.3215127375316343,31.9,Medium,refund_problems
FB-0004415,CUST-004509,PROD-0073,chat,2024-02-02,"Refund still hasn't shown up after almost two weeks Also, shipping was super quick.",refund_problems|delivery_delay,refund_problems:negative|delivery_delay:positive,negative,negative,0.994,Delivery:Positive|Refunds:Negative,2,refund_problems,4,Refund Problems,3053.38,Gold,0.1,0,delivery_delay,0.45,Delivery Delay,0.994,0.9520416666666668,0.15,0.0,0.0,50.4,High,delivery_delay|refund_problems
FB-0004468,CUST-003033,PROD-0009,support_ticket,2024-02-02,The product quality is excellent.,product_quality,product_quality:positive,positive,positive,1.0,Product Quality:Positive,1,product_quality,9,Product Quality,272.47,Bronze,0.28,0,product_quality,0.65,Product Quality,0.0,0.4565833333333333,0.28,0.0,0.0,24.0,Low,product_quality
FB-0004452,CUST-004869,PROD-0142,survey,2024-02-02,"The item arrived damaged However, delivery estimate was completely wrong.",product_quality|delivery_delay,product_quality:negative|delivery_delay:negative,negative,negative,1.0,Delivery:Negative|Product Quality:Negative,2,product_quality,5,Delivery Delay,1084.47,Gold,0.1,0,delivery_delay,0.45,Delivery Delay,1.0,0.82275,0.15,0.0,0.0,48.6,High,delivery_delay|product_quality
FB-0004463,CUST-003902,PROD-0063,survey,2024-02-02,"Customer service was okay, nothing memorable Also, it would be great if you added a dark mode option.",customer_support|feature_request,customer_support:neutral|feature_request:neutral,neutral,neutral,1.0,Customer Support:Neutral|Feature Requests:Neutral,2,customer_support,6,Customer Service,241.8,Bronze,0.28,0,customer_support,0.55,Customer Service,0.35,0.421325,0.28,0.0,0.0,30.3,Medium,customer_support|feature_request
FB-0004432,CUST-007570,PROD-0063,review,2024-02-02,Really appreciated how patient the support team was.,customer_support,customer_support:positive,positive,positive,0.997,Customer Support:Positive,1,customer_support,6,Customer Service,137.37,Bronze,0.28,0,customer_support,0.55,Customer Service,0.0,0.1912041666666666,0.28,0.0,0.0,18.1,Low,customer_support
FB-0004401,CUST-007787,PROD-0056,survey,2024-02-02,"Refund was processed quickly and without hassle On top of that, pricing is fair, about what I'd expect.",refund_problems|pricing,refund_problems:positive|pricing:neutral,neutral,neutral,0.971,Pricing:Neutral|Refunds:Positive,2,refund_problems,4,Refund Problems,213.35,Bronze,0.28,0,pricing,0.35,Pricing,0.33985,0.3776208333333333,0.28,0.0,0.0,25.4,Medium,pricing|refund_problems
FB-0004424,CUST-004466,PROD-0027,survey,2024-02-02,The order got stuck in transit for days.,delivery_delay,delivery_delay:negative,negative,negative,1.0,Delivery:Negative,1,delivery_delay,9,Product Quality,271.56,Bronze,0.28,0,delivery_delay,0.45,Delivery Delay,1.0,0.4558541666666666,0.42,0.0,0.0,47.1,High,delivery_delay
FB-0004397,CUST-007050,PROD-0048,chat,2024-02-02,"Payment processing took a bit longer than usual But packaging was standard, nothing notable.",payment_issue_general|packaging,payment_issue_general:neutral|packaging:neutral,neutral,neutral,1.0,Packaging:Neutral|Payment:Neutral,2,payment_issue_general,2,Payment Issues,109.56,Bronze,0.28,0,packaging,0.3,Packaging,0.35,0.1007041666666666,0.28,0.0,0.0,20.5,Low,packaging|payment_issue_general
FB-0004486,CUST-006321,PROD-0034,chat,2024-02-02,The package arrived right on time.,delivery_delay,delivery_delay:positive,positive,positive,0.999,Delivery:Positive,1,delivery_delay,5,Delivery Delay,196.58,Bronze,0.28,0,delivery_delay,0.45,Delivery Delay,0.0,0.3445,0.28,0.0,0.0,18.4,Low,delivery_delay
